,Order Id,Order Date,Ship Date,Ship Mode,Product Id,Customer Id,Sales,Quantity,Discount,Profit
216,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,TEC-AC-10000109,VW-21775,$89.584,2,0.2,4.4792
217,CA-2016-130162,10/28/2016,11/1/2016,Standard Class,OFF-ST-10001328,JH-15910,$93.06,6,0.0,26.0568
218,CA-2016-130162,10/28/2016,11/1/2016,Standard Class,TEC-PH-10002563,JH-15910,$302.376,3,0.2,22.6782
219,CA-2015-169397,12/24/2015,12/27/2015,First Class,OFF-FA-10000585,JB-15925,$5.584,2,0.2,1.8148
220,CA-2015-169397,12/24/2015,12/27/2015,First Class,OFF-PA-10004000,JB-15925,$22.704,6,0.2,8.2302
221,CA-2015-169397,12/24/2015,12/27/2015,First Class,OFF-BI-10002852,JB-15925,$19.776,4,0.7,-13.8432
222,CA-2015-169397,12/24/2015,12/27/2015,First Class,FUR-FU-10000087,JB-15925,$72.704,4,0.2,19.0848
223,CA-2015-169397,12/24/2015,12/27/2015,First Class,TEC-MA-10001148,JB-15925,$479.98800000000006,4,0.7,-383.9904
224,CA-2015-169397,12/24/2015,12/27/2015,First Class,OFF-AR-10001958,JB-15925,$27.168000000000003,2,0.2,2.7168
225,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,OFF-AR-10001026,DS-13180,$2.2,1,0.0,0.968
226,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,FUR-TA-10003748,DS-13180,$622.45,5,0.0,136.939
227,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,OFF-ST-10002485,DS-13180,$21.98,1,0.0,0.2198
228,US-2015-145436,2/28/2015,3/4/2015,Standard Class,FUR-CH-10004860,VD-21670,$161.56799999999998,2,0.2,-28.2744
229,US-2015-145436,2/28/2015,3/4/2015,Standard Class,FUR-CH-10004477,VD-21670,$389.69599999999997,8,0.2,43.8408
230,US-2014-156216,9/13/2014,9/17/2014,Standard Class,OFF-BI-10001679,EA-14035,$18.648,7,0.7,-12.432
231,US-2017-100930,4/7/2017,4/12/2017,Standard Class,FUR-TA-10001705,CS-12400,$233.86,2,0.45,-102.04799999999999
232,US-2017-100930,4/7/2017,4/12/2017,Standard Class,FUR-TA-10003473,CS-12400,$620.6145,3,0.45,-248.2458
233,US-2017-100930,4/7/2017,4/12/2017,Standard Class,OFF-BI-10001679,CS-12400,$5.327999999999999,2,0.7,-3.552
234,US-2017-100930,4/7/2017,4/12/2017,Standard Class,FUR-FU-10004017,CS-12400,$258.072,3,0.2,0.0
235,US-2017-100930,4/7/2017,4/12/2017,Standard Class,TEC-AC-10003832,CS-12400,$617.976,3,0.2,-7.7247
236,CA-2017-160514,11/12/2017,11/16/2017,Standard Class,OFF-PA-10002479,DB-13120,$10.56,2,0.0,4.752
237,CA-2016-157749,6/4/2016,6/9/2016,Second Class,OFF-PA-10003349,KL-16645,$25.92,5,0.2,9.396
238,CA-2016-157749,6/4/2016,6/9/2016,Second Class,FUR-FU-10000576,KL-16645,$419.68,5,0.6,-356.728
239,CA-2016-157749,6/4/2016,6/9/2016,Second Class,FUR-FU-10004351,KL-16645,$11.687999999999999,3,0.6,-4.6752
240,CA-2016-157749,6/4/2016,6/9/2016,Second Class,TEC-PH-10000011,KL-16645,$31.984,2,0.2,11.1944
241,CA-2016-157749,6/4/2016,6/9/2016,Second Class,FUR-TA-10002607,KL-16645,$177.225,5,0.5,-120.51299999999999
242,CA-2016-157749,6/4/2016,6/9/2016,Second Class,FUR-FU-10002505,KL-16645,$4.044,3,0.6,-2.8308
243,CA-2016-157749,6/4/2016,6/9/2016,Second Class,OFF-AR-10004685,KL-16645,$7.4079999999999995,2,0.2,1.2038
244,CA-2014-131926,6/1/2014,6/6/2014,Second Class,FUR-CH-10004063,DW-13480,$2001.86,7,0.0,580.5394
245,CA-2014-131926,6/1/2014,6/6/2014,Second Class,OFF-ST-10002276,DW-13480,$166.72,2,0.0,41.68
246,CA-2014-131926,6/1/2014,6/6/2014,Second Class,OFF-PA-10004082,DW-13480,$47.88,6,0.0,23.94
247,CA-2014-131926,6/1/2014,6/6/2014,Second Class,OFF-AP-10002945,DW-13480,$1503.25,5,0.0,496.0725
248,CA-2014-131926,6/1/2014,6/6/2014,Second Class,OFF-PA-10000061,DW-13480,$25.92,4,0.0,12.4416
249,CA-2016-154739,12/10/2016,12/15/2016,Second Class,FUR-CH-10002965,LH-17155,$321.568,2,0.2,28.1372
250,CA-2016-145625,9/11/2016,9/17/2016,Standard Class,OFF-PA-10004569,KC-16540,$7.61,1,0.0,3.5767
251,CA-2016-145625,9/11/2016,9/17/2016,Standard Class,TEC-AC-10003832,KC-16540,$3347.37,13,0.0,636.0003
252,CA-2016-146941,12/10/2016,12/13/2016,First Class,OFF-ST-10001228,DL-13315,$80.58,6,0.0,22.5624
253,CA-2016-146941,12/10/2016,12/13/2016,First Class,OFF-EN-10003296,DL-13315,$361.92,4,0.0,162.864
254,US-2015-159982,11/28/2015,12/4/2015,Standard Class,FUR-FU-10002505,DR-12880,$12.132,9,0.6,-8.4924
255,US-2015-159982,11/28/2015,12/4/2015,Standard Class,OFF-ST-10004804,DR-12880,$82.368,2,0.2,-19.5624
256,US-2015-159982,11/28/2015,12/4/2015,Standard Class,OFF-ST-10001590,DR-12880,$53.92,5,0.2,4.044
257,US-2015-159982,11/28/2015,12/4/2015,Standard Class,TEC-PH-10001580,DR-12880,$647.904,6,0.2,56.6916
258,CA-2017-163139,12/1/2017,12/3/2017,Second Class,TEC-AC-10000290,CC-12670,$20.37,3,0.0,6.9258
259,CA-2017-163139,12/1/2017,12/3/2017,Second Class,OFF-ST-10002790,CC-12670,$221.55,3,0.0,6.6465
260,CA-2017-163139,12/1/2017,12/3/2017,Second Class,OFF-BI-10003460,CC-12670,$17.52,5,0.2,6.132000000000001
261,US-2017-155299,6/8/2017,6/12/2017,Standard Class,OFF-AP-10002203,Dl-13600,$1.624,2,0.8,-4.466
262,US-2014-106992,9/19/2014,9/21/2014,Second Class,TEC-MA-10000822,SB-20290,$3059.982,3,0.4,-509.99699999999996
263,US-2014-106992,9/19/2014,9/21/2014,Second Class,TEC-MA-10003353,SB-20290,$2519.958,7,0.4,-251.9958
264,CA-2016-125318,6/6/2016,6/13/2016,Standard Class,TEC-PH-10001433,RC-19825,$328.224,4,0.2,28.7196
265,CA-2015-155040,11/10/2015,11/15/2015,Standard Class,TEC-AC-10004469,AH-10210,$79.9,2,0.0,35.156
266,CA-2017-136826,6/16/2017,6/20/2017,Standard Class,OFF-AR-10003602,CB-12535,$14.015999999999998,3,0.2,4.7304
267,CA-2016-111010,1/22/2016,1/28/2016,Standard Class,OFF-FA-10003472,PG-18895,$7.56,6,0.0,0.3024
268,US-2017-145366,12/9/2017,12/13/2017,Standard Class,OFF-ST-10004180,CA-12310,$37.208,1,0.2,-7.4416
269,US-2017-145366,12/9/2017,12/13/2017,Standard Class,OFF-EN-10004386,CA-12310,$57.576,3,0.2,21.590999999999998
270,CA-2017-163979,12/28/2017,1/2/2018,Second Class,OFF-ST-10003208,KH-16690,$725.84,4,0.0,210.4936
271,CA-2015-155334,7/30/2015,7/31/2015,First Class,TEC-AC-10003628,HA-14920,$209.93,7,0.0,92.3692
272,CA-2015-155334,7/30/2015,7/31/2015,First Class,FUR-FU-10003274,HA-14920,$5.28,3,0.0,2.3232
273,CA-2015-155334,7/30/2015,7/31/2015,First Class,OFF-BI-10002557,HA-14920,$10.92,3,0.2,4.095
274,CA-2017-118136,9/16/2017,9/17/2017,First Class,OFF-PA-10002615,BB-10990,$8.82,2,0.0,4.0572
275,CA-2017-118136,9/16/2017,9/17/2017,First Class,OFF-AR-10001427,BB-10990,$5.98,1,0.0,1.5548
276,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,OFF-PA-10000673,AG-10495,$11.648,2,0.2,4.0768
277,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,OFF-PA-10004470,AG-10495,$18.176,4,0.2,5.9072
278,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,OFF-ST-10000876,AG-10495,$59.711999999999996,6,0.2,5.9712
279,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,OFF-LA-10002043,AG-10495,$24.84,3,0.2,8.693999999999999
280,US-2015-161991,9/26/2015,9/28/2015,Second Class,OFF-BI-10004967,SC-20725,$2.08,5,0.8,-3.432
281,US-2015-161991,9/26/2015,9/28/2015,Second Class,TEC-PH-10001760,SC-20725,$1114.4,7,0.2,376.11
282,CA-2015-130890,11/2/2015,11/6/2015,Standard Class,FUR-TA-10002903,JO-15280,$1038.84,5,0.2,51.942
283,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,OFF-PA-10000474,TB-21520,$141.76,5,0.2,47.843999999999994
284,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TEC-AC-10001956,TB-21520,$239.8,5,0.2,47.96
285,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,OFF-PA-10004100,TB-21520,$31.104,6,0.2,10.8864
286,CA-2016-112697,12/18/2016,12/20/2016,Second Class,OFF-BI-10000778,AH-10195,$254.058,7,0.7,-169.372
287,CA-2016-112697,12/18/2016,12/20/2016,Second Class,OFF-AP-10002684,AH-10195,$194.528,2,0.2,24.316
288,CA-2016-112697,12/18/2016,12/20/2016,Second Class,OFF-SU-10000646,AH-10195,$961.48,5,0.2,-204.3145
289,CA-2016-110772,11/20/2016,11/24/2016,Second Class,OFF-FA-10002983,NZ-18565,$19.096,7,0.2,6.6836
290,CA-2016-110772,11/20/2016,11/24/2016,Second Class,OFF-LA-10004689,NZ-18565,$18.496,8,0.2,6.2424
291,CA-2016-110772,11/20/2016,11/24/2016,Second Class,TEC-AC-10002001,NZ-18565,$255.984,2,0.2,54.3966
292,CA-2016-110772,11/20/2016,11/24/2016,Second Class,FUR-BO-10004709,NZ-18565,$86.97,3,0.5,-48.7032
293,CA-2014-111451,12/26/2014,12/28/2014,First Class,FUR-FU-10004091,KL-16555,$300.416,8,0.2,78.8592
294,CA-2014-111451,12/26/2014,12/28/2014,First Class,FUR-CH-10001891,KL-16555,$230.352,3,0.2,20.1558
295,CA-2014-111451,12/26/2014,12/28/2014,First Class,FUR-FU-10002918,KL-16555,$218.352,3,0.2,-24.5646
296,CA-2014-111451,12/26/2014,12/28/2014,First Class,OFF-BI-10004593,KL-16555,$78.6,5,0.7,-62.88
297,CA-2014-111451,12/26/2014,12/28/2014,First Class,OFF-FA-10004854,KL-16555,$27.552,3,0.2,9.2988
298,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,OFF-PA-10002105,JD-15895,$32.4,5,0.0,15.552
299,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,OFF-ST-10002756,JD-15895,$1082.48,8,0.0,10.8248
300,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,OFF-PA-10004243,JD-15895,$56.91,3,0.0,27.3168
301,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,FUR-FU-10001861,JD-15895,$77.6,4,0.0,38.024
302,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,OFF-BI-10002706,JD-15895,$14.28,1,0.0,6.5688
303,US-2017-152380,11/19/2017,11/23/2017,Standard Class,FUR-TA-10002533,JH-15910,$219.075,3,0.5,-131.445
304,CA-2015-144253,5/4/2015,5/9/2015,Second Class,FUR-FU-10002671,AS-10225,$26.8,2,0.0,12.864
305,CA-2014-130960,12/30/2014,1/4/2015,Standard Class,OFF-AR-10003651,KB-16600,$9.84,3,0.0,2.8536
306,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,OFF-BI-10001072,CR-12625,$45.48,3,0.0,20.9208
307,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,OFF-AR-10002135,CR-12625,$289.2,6,0.0,83.868
308,CA-2017-126774,4/15/2017,4/17/2017,First Class,OFF-AR-10002804,SH-20395,$4.89,1,0.0,2.0049
309,CA-2016-142902,9/12/2016,9/14/2016,Second Class,FUR-FU-10001918,BP-11185,$15.136,4,0.2,3.5948
310,CA-2016-142902,9/12/2016,9/14/2016,Second Class,FUR-CH-10004086,BP-11185,$466.76800000000003,2,0.2,52.5114
311,CA-2016-142902,9/12/2016,9/14/2016,Second Class,FUR-FU-10001756,BP-11185,$15.232000000000001,1,0.2,1.7136
312,CA-2016-142902,9/12/2016,9/14/2016,Second Class,OFF-LA-10000634,BP-11185,$6.263999999999999,3,0.2,2.0358
313,CA-2014-120887,9/27/2014,10/3/2014,Standard Class,FUR-FU-10001588,TS-21205,$87.54,3,0.0,37.6422
314,CA-2014-167850,8/9/2014,8/16/2014,Standard Class,TEC-PH-10002398,AG-10525,$178.38400000000001,2,0.2,22.298000000000002
315,CA-2014-167850,8/9/2014,8/16/2014,Standard Class,OFF-PA-10001937,AG-10525,$15.552,3,0.2,5.4432
316,CA-2014-164259,12/28/2014,12/30/2014,First Class,OFF-AR-10003373,SP-20860,$99.13600000000001,4,0.2,8.6744
317,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,FUR-CH-10002602,NM-18445,$135.882,1,0.1,24.1568
318,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,TEC-MA-10002927,NM-18445,$3991.98,2,0.0,1995.99
319,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,TEC-PH-10004093,NM-18445,$275.94,6,0.0,80.0226
320,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,TEC-AC-10000892,NM-18445,$360.0,4,0.0,129.6
321,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,OFF-ST-10002974,NM-18445,$43.57,1,0.0,13.071
322,CA-2014-156601,9/19/2014,9/24/2014,Standard Class,OFF-FA-10000624,FA-14230,$7.16,2,0.0,3.58
323,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,OFF-BI-10004593,GK-14620,$251.52,6,0.2,81.744
324,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,TEC-AC-10001908,GK-14620,$99.99,1,0.0,34.9965
325,CA-2017-153339,11/3/2017,11/5/2017,Second Class,FUR-FU-10001967,DJ-13510,$15.992,1,0.2,0.9995
326,US-2016-141544,8/30/2016,9/1/2016,First Class,TEC-PH-10003645,PO-18850,$290.89799999999997,3,0.4,-67.8762
327,US-2016-141544,8/30/2016,9/1/2016,First Class,OFF-ST-10000675,PO-18850,$54.224,2,0.2,3.389
328,US-2016-141544,8/30/2016,9/1/2016,First Class,FUR-CH-10003312,PO-18850,$786.7439999999999,4,0.3,-258.5016
329,US-2016-141544,8/30/2016,9/1/2016,First Class,OFF-LA-10001074,PO-18850,$100.24,10,0.2,33.830999999999996
330,US-2016-141544,8/30/2016,9/1/2016,First Class,OFF-BI-10001524,PO-18850,$37.764,6,0.7,-27.6936
331,US-2016-150147,4/25/2016,4/29/2016,Second Class,TEC-PH-10004614,JL-15850,$82.8,2,0.4,-20.7
332,US-2016-150147,4/25/2016,4/29/2016,Second Class,OFF-BI-10001153,JL-15850,$20.724,2,0.7,-13.815999999999999
333,US-2016-150147,4/25/2016,4/29/2016,Second Class,OFF-BI-10001982,JL-15850,$4.896,3,0.7,-3.4272
334,CA-2015-137946,9/1/2015,9/4/2015,Second Class,OFF-BI-10001922,DB-13615,$4.752,1,0.2,1.6038
335,CA-2015-137946,9/1/2015,9/4/2015,Second Class,TEC-CO-10001449,DB-13615,$959.9839999999999,2,0.2,335.9944
336,CA-2015-137946,9/1/2015,9/4/2015,Second Class,OFF-BI-10004140,DB-13615,$14.368,4,0.2,4.49
337,CA-2014-129924,7/12/2014,7/17/2014,Standard Class,OFF-BI-10003314,AC-10420,$7.712000000000001,2,0.2,2.7956
338,CA-2014-129924,7/12/2014,7/17/2014,Standard Class,FUR-TA-10004575,AC-10420,$698.352,3,0.2,-17.4588
339,CA-2015-128167,6/22/2015,6/26/2015,Second Class,OFF-FA-10000490,KL-16645,$4.96,4,0.0,2.3312
340,CA-2014-122336,4/13/2014,4/17/2014,Second Class,OFF-AR-10000122,JD-15895,$17.855999999999998,4,0.2,1.1159999999999999
341,CA-2014-122336,4/13/2014,4/17/2014,Second Class,OFF-BI-10003656,JD-15895,$509.97,10,0.7,-407.976
342,CA-2014-122336,4/13/2014,4/17/2014,Second Class,OFF-FA-10002780,JD-15895,$30.991999999999997,13,0.2,10.0724
343,CA-2014-122336,4/13/2014,4/17/2014,Second Class,TEC-PH-10000702,JD-15895,$71.928,12,0.4,8.3916
344,US-2015-120712,12/20/2015,12/24/2015,Standard Class,OFF-ST-10000107,CS-12130,$88.8,4,0.2,-2.22
345,CA-2017-169901,6/15/2017,6/19/2017,Standard Class,TEC-PH-10002293,CC-12550,$47.976000000000006,3,0.2,4.7976
346,CA-2017-134306,7/8/2017,7/12/2017,Standard Class,OFF-AR-10004027,TD-20995,$7.56,3,0.0,3.0996
347,CA-2017-134306,7/8/2017,7/12/2017,Standard Class,OFF-PA-10000249,TD-20995,$24.56,2,0.0,11.5432
348,CA-2017-134306,7/8/2017,7/12/2017,Standard Class,OFF-AR-10001374,TD-20995,$12.96,2,0.0,4.1472
349,CA-2016-129714,9/1/2016,9/3/2016,First Class,TEC-AC-10000290,AB-10060,$6.79,1,0.0,2.3086
350,CA-2016-129714,9/1/2016,9/3/2016,First Class,OFF-PA-10001970,AB-10060,$24.56,2,0.0,11.5432
351,CA-2016-129714,9/1/2016,9/3/2016,First Class,OFF-BI-10002160,AB-10060,$3.048,1,0.2,1.0668
352,CA-2016-129714,9/1/2016,9/3/2016,First Class,OFF-PA-10001970,AB-10060,$49.12,4,0.0,23.0864
353,CA-2016-129714,9/1/2016,9/3/2016,First Class,OFF-BI-10004995,AB-10060,$4355.168,4,0.2,1415.4296
354,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,FUR-BO-10002268,JL-15505,$388.704,6,0.2,-4.8588
355,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,OFF-EN-10001137,JL-15505,$8.26,2,0.0,3.7996
356,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,OFF-AR-10002399,JL-15505,$17.04,4,0.0,6.9864
357,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,OFF-PA-10002713,JL-15505,$34.4,5,0.0,15.824000000000002
358,CA-2016-130001,4/23/2016,4/28/2016,Standard Class,OFF-PA-10002666,HK-14890,$36.24,5,0.2,11.325
359,CA-2017-155698,3/8/2017,3/11/2017,First Class,OFF-AP-10001124,VB-21745,$647.84,8,0.0,168.4384
360,CA-2017-155698,3/8/2017,3/11/2017,First Class,OFF-LA-10001158,VB-21745,$20.7,2,0.0,9.936
361,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,OFF-LA-10001158,KW-16435,$20.7,2,0.0,9.936
362,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,FUR-CH-10000785,KW-16435,$488.64599999999996,3,0.1,86.8704
363,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,OFF-AR-10003732,KW-16435,$5.56,2,0.0,1.4456
364,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,FUR-FU-10000023,KW-16435,$47.12,8,0.0,20.7328
365,CA-2014-123344,9/24/2014,9/29/2014,Standard Class,OFF-ST-10001713,JD-16060,$211.96,4,0.0,8.4784
366,CA-2016-155516,10/21/2016,10/21/2016,Same Day,OFF-BI-10002412,MK-17905,$23.2,4,0.0,10.44
367,CA-2016-155516,10/21/2016,10/21/2016,Same Day,OFF-SU-10001225,MK-17905,$7.36,2,0.0,0.1472
368,CA-2016-155516,10/21/2016,10/21/2016,Same Day,OFF-ST-10002406,MK-17905,$104.79,7,0.0,29.3412
369,CA-2016-155516,10/21/2016,10/21/2016,Same Day,FUR-BO-10002545,MK-17905,$1043.92,4,0.0,271.4192
370,CA-2017-104745,5/29/2017,6/4/2017,Standard Class,OFF-PA-10002036,GT-14755,$25.92,5,0.2,9.396
371,CA-2017-104745,5/29/2017,6/4/2017,Standard Class,OFF-ST-10002205,GT-14755,$53.424,3,0.2,4.6746
372,US-2014-119137,7/23/2014,7/27/2014,Standard Class,OFF-BI-10001982,AG-10900,$8.16,5,0.7,-5.712000000000001
373,US-2014-119137,7/23/2014,7/27/2014,Standard Class,TEC-AC-10003911,AG-10900,$1023.936,8,0.2,179.1888
374,US-2014-119137,7/23/2014,7/27/2014,Standard Class,OFF-AR-10000658,AG-10900,$9.24,1,0.2,0.924
375,US-2014-119137,7/23/2014,7/27/2014,Standard Class,TEC-AC-10002076,AG-10900,$479.04,10,0.2,-29.94
376,US-2016-134656,9/28/2016,10/1/2016,First Class,OFF-PA-10003039,MM-18280,$99.13600000000001,4,0.2,30.98
377,US-2017-134481,8/27/2017,9/1/2017,Standard Class,FUR-TA-10004915,AR-10405,$1488.424,7,0.3,-297.6848
378,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,OFF-AP-10000696,RA-19915,$8.652000000000001,3,0.8,-20.3322
379,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,OFF-ST-10003327,RA-19915,$23.831999999999997,3,0.2,2.6811
380,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,OFF-BI-10000309,RA-19915,$12.175999999999998,4,0.8,-18.8728
381,CA-2016-134775,10/28/2016,10/29/2016,First Class,OFF-PA-10004734,AS-10285,$50.96,7,0.0,25.48
382,CA-2016-134775,10/28/2016,10/29/2016,First Class,OFF-BI-10002225,AS-10285,$49.536,3,0.2,17.3376
383,CA-2015-125395,6/26/2015,6/29/2015,Second Class,TEC-AC-10004708,LA-16780,$41.9,2,0.0,8.799
384,US-2015-168935,11/27/2015,12/2/2015,Standard Class,FUR-TA-10000617,DO-13435,$375.4575,3,0.45,-157.0095
385,US-2015-168935,11/27/2015,12/2/2015,Standard Class,TEC-AC-10002335,DO-13435,$83.976,3,0.2,-1.0497
386,CA-2015-122756,12/3/2015,12/7/2015,Standard Class,TEC-MA-10001681,DK-13225,$482.34,4,0.7,-337.63800000000003
387,CA-2015-122756,12/3/2015,12/7/2015,Standard Class,FUR-FU-10001935,DK-13225,$2.96,1,0.2,0.777
388,CA-2014-115973,11/24/2014,11/26/2014,First Class,OFF-AR-10004757,NG-18430,$2.6239999999999997,1,0.2,0.4264
389,CA-2017-101798,12/11/2017,12/15/2017,Standard Class,OFF-BI-10000050,MV-18190,$23.36,4,0.2,7.8839999999999995
390,CA-2017-101798,12/11/2017,12/15/2017,Standard Class,TEC-AC-10001998,MV-18190,$39.98,2,0.0,13.5932
391,US-2014-135972,9/21/2014,9/23/2014,Second Class,TEC-PH-10003012,JG-15115,$246.38400000000001,2,0.2,27.7182
392,US-2014-135972,9/21/2014,9/23/2014,Second Class,TEC-CO-10002313,JG-15115,$1799.97,3,0.0,701.9883
393,US-2014-134971,6/7/2014,6/10/2014,Second Class,OFF-BI-10003982,BP-11095,$12.462,3,0.8,-20.5623
394,CA-2017-102946,6/30/2017,7/5/2017,Standard Class,OFF-BI-10004492,VP-21730,$75.792,3,0.2,25.5798
395,CA-2017-165603,10/17/2017,10/19/2017,Second Class,OFF-ST-10000798,SS-20140,$49.96,2,0.0,9.4924
396,CA-2017-165603,10/17/2017,10/19/2017,Second Class,OFF-PA-10002552,SS-20140,$12.96,2,0.0,6.2208
397,CA-2015-122259,10/31/2015,11/4/2015,Standard Class,OFF-SU-10002573,HP-14815,$70.12,4,0.0,21.035999999999998
398,CA-2016-108987,9/8/2016,9/10/2016,Second Class,OFF-ST-10001580,AG-10675,$35.952,3,0.2,3.5952
399,CA-2016-108987,9/8/2016,9/10/2016,Second Class,FUR-BO-10004834,AG-10675,$2396.2656,4,0.32,-317.1528
400,CA-2016-108987,9/8/2016,9/10/2016,Second Class,OFF-ST-10000934,AG-10675,$131.136,4,0.2,-32.784
401,CA-2016-108987,9/8/2016,9/10/2016,Second Class,TEC-AC-10000158,AG-10675,$57.583999999999996,2,0.2,0.7198
402,CA-2014-113166,12/24/2014,12/26/2014,First Class,OFF-PA-10001947,LF-17185,$9.568,2,0.2,3.4684
403,CA-2014-155208,4/16/2014,4/20/2014,Standard Class,OFF-AR-10003478,SP-20650,$39.071999999999996,6,0.2,9.767999999999999
404,CA-2017-117933,12/24/2017,12/29/2017,Standard Class,OFF-AP-10004249,RF-19840,$35.91,3,0.0,9.6957
405,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,TEC-AC-10000158,KH-16510,$179.95,5,0.0,37.7895
406,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,TEC-CO-10004115,KH-16510,$1199.976,3,0.2,434.9913
407,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,OFF-PA-10003724,KH-16510,$27.15,5,0.0,13.3035
408,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,FUR-TA-10002041,KH-16510,$1004.0239999999999,7,0.2,-112.9527
409,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,OFF-PA-10002893,KH-16510,$9.68,1,0.0,4.6464
410,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,OFF-LA-10003766,KH-16510,$28.35,9,0.0,13.607999999999999
411,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,OFF-PA-10001970,KH-16510,$55.98,1,0.0,27.4302
412,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,FUR-BO-10001972,KH-16510,$1336.829,13,0.15,31.4548
413,CA-2017-117457,12/8/2017,12/12/2017,Standard Class,FUR-CH-10003956,KH-16510,$113.568,2,0.2,-18.4548
414,CA-2017-142636,11/3/2017,11/7/2017,Standard Class,OFF-PA-10000157,KC-16675,$139.86,7,0.0,65.7342
415,CA-2017-142636,11/3/2017,11/7/2017,Standard Class,FUR-CH-10001891,KC-16675,$307.13599999999997,4,0.2,26.8744
416,CA-2017-122105,6/24/2017,6/28/2017,Standard Class,OFF-AR-10004344,CJ-12010,$95.92,8,0.0,25.8984
417,CA-2016-148796,4/14/2016,4/18/2016,Standard Class,FUR-CH-10004886,PB-19150,$383.8,5,0.2,38.38
418,CA-2017-154816,11/6/2017,11/10/2017,Standard Class,OFF-PA-10003845,VB-21745,$5.78,1,0.0,2.8322
419,CA-2017-110478,3/4/2017,3/9/2017,Standard Class,OFF-AR-10001573,SP-20860,$9.32,4,0.0,2.7028
420,CA-2017-110478,3/4/2017,3/9/2017,Standard Class,OFF-EN-10000483,SP-20860,$15.25,1,0.0,7.015
421,CA-2014-142048,6/22/2014,6/25/2014,First Class,TEC-AC-10004114,JE-15745,$196.752,6,0.2,56.5662
422,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,FUR-FU-10004712,MP-17965,$56.56,4,0.0,14.7056
423,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,OFF-ST-10000918,MP-17965,$32.7,3,0.0,8.502
424,CA-2017-155705,8/21/2017,8/23/2017,Second Class,FUR-CH-10000015,NF-18385,$866.4,4,0.0,225.264
425,CA-2017-149160,11/23/2017,11/26/2017,Second Class,FUR-FU-10003347,JM-15265,$28.4,2,0.0,11.075999999999999
426,CA-2017-149160,11/23/2017,11/26/2017,Second Class,OFF-BI-10001543,JM-15265,$287.92,8,0.0,138.2016
427,CA-2014-101476,9/12/2014,9/13/2014,First Class,TEC-MA-10000029,SD-20485,$69.99,1,0.0,30.0957
428,CA-2017-152275,10/1/2017,10/8/2017,Standard Class,OFF-AR-10000369,KH-16630,$6.672000000000001,6,0.2,0.5004
429,US-2016-123750,4/15/2016,4/21/2016,Standard Class,OFF-BI-10004584,RB-19795,$189.588,2,0.7,-145.3508
430,US-2016-123750,4/15/2016,4/21/2016,Standard Class,TEC-AC-10004659,RB-19795,$408.744,7,0.2,76.6395
431,US-2016-123750,4/15/2016,4/21/2016,Standard Class,TEC-AC-10004659,RB-19795,$291.96,5,0.2,54.7425
432,US-2016-123750,4/15/2016,4/21/2016,Standard Class,OFF-ST-10000617,RB-19795,$4.768,2,0.2,-0.7748
